# Constructed from biom file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#OTU ID,DGF0001,DGF0005,DGF0006,DGF0008,DGF0011,DGF0012,DGF0013,DGF0018,DGF0022,DGF0023,DGF0027,DGF0028,DGF0032,DGF0034,DGF0036,DGF0037,DGF0040,DGF0042,DGF0045,DGF0048,DGF0050,DGF0052,DGF0058,DGF0059,DGF0062,DGF0063,DGF0064,DGF0065,DGF0070,DGF0075,DGF0076,DGF0082,DGF0085,DGF0088,DGF0092,DGF0102,DGF0103,DGF0104,DGF0110,DGF0112,DGF0113,DGF0116,DGF0117,DGF0119,DGF0120,DGF0128,DGF0132,DGF0134,DGF0137,DGF0138,DGF0143,DGF0148,DGF0150,DGF0153,DGF0155,DGF0156,DGF0157,DGF0160,DGF0163,DGF0170,DGF0171,DGF0172,DGF0173,DGF0177,DGF0179,DGF0181,DGF0190,DGF0191,DGF0194,DGF0196,DGF0198,DGF0199,DGF0201,DGF0205,DGF0214,DGF0217
bec1b095fd83f70044d14dcd8714c04c,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,30,0,0,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,1036,0,0,0,44,0,123,0,0,0,0,0,216,0,0,0,0,0,11,0,0,0,2242,0,0,0,2,4,156,0,0,0,0,0,0,13,0
cc6b6fbce443ca1061bded4c1c7c7ab3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5352,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1747,0,0,0,0,0,0,0,0,0,0
d3d71e6ccbf35411a26d5094c6d50171,0,0,0,0,0,0,0,0,52,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7141,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f23220e7c6b7c932dee4d33028974620,259,44,0,934,424,0,0,0,0,0,0,0,0,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,116,0,50,0,0,157,43,0,0,0,1653,0,0,0,72,0,74,102,0,0,0,0,206,0,0,0,0,0,0,0,0,0
093b712d2c0d695a2b0d5dd6bc5b4b29,0,1378,104,0,0,53,1634,0,31,70,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,934,0,360,0,0,186,0,153,0,0,0,0,0,0,0,0,44,138,0,0,1376,0,0,0,0,0,19,0,0,0,0,551,0,0,0,0,0,0,0,57,20,0,0,0,0,0,0,0,0,0,0
9cc855db51899a92c0b738502c8b7a51,0,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f331673a641333dd9c44f713c91e2ec7,0,0,0,0,0,0,6,0,0,0,0,679,0,0,0,0,5455,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,77,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0a8b39aab4d3cf88e62e9fd8df12d9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6661,0,0,0,0,0,0,0,0
c781b1e830c276c328ae6d18fd4d4a31,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6296,0,0,0,0,0,0,0,0,0,0,0
c78dd4483f974eda8c0c0b1825d3e0a6,0,0,0,0,0,0,0,0,0,0,0,1510,0,1797,0,0,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e99e152069b40ffa57c4ad92d3d56190,0,92,0,0,0,0,0,0,0,142,0,0,0,0,62,0,0,0,0,0,0,1178,0,0,0,0,0,0,383,5,0,0,0,0,0,0,0,0,0,20,0,3275,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
e563f351c5e2c26c36e1620ba0984d3d,0,220,2021,0,0,28,570,35,85,111,0,0,1302,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,26,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,563,118,0,5,0,0,0,0,0,0,0,0
18c549c478ad25bf802b6e1adc8357bb,7,0,0,89,363,0,0,0,0,0,0,94,0,0,0,166,3637,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,1351,0,0
e773b659fcddaa0fe72792c6cbedd550,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5974,0,0,86,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffe7f5fc102cba38df243c55dbff7a55,0,0,0,0,0,0,0,0,0,0,0,0,0,5618,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c089db5206fe9cf171d3723d743e677,0,48,1547,0,0,0,3,141,921,520,0,0,405,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,1459,49,0,0,0,0,0,0,0,0,0,0
4d6f9a9863990caa6b1a92e9bf2b297d,0,0,274,0,0,715,15,314,0,0,0,0,52,0,0,0,0,0,0,0,45,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,4042,195,0,0,0,0,0,0,0,0,0,0
c53da0c9e1492ea91e003746874a9aa4,0,0,130,0,907,0,21,0,0,0,316,510,0,0,0,0,178,90,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,130,0,2092,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,160,0,0,0,0,402,71,0,0,0,0,87,0
52d23854d9dd721a411a642f48d3d505,0,32,0,237,0,3,0,0,0,131,127,43,0,0,0,370,6,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,209,0,14,0,34,0,0,0,2675,209,22,0,270,0,0,0,871,10,8,0,0,0,0,0,0,0,0,0,6,0,104,122,19,39,0,0,0,7
c1e9a3af3baa7fbb30e8a41376b3eb7e,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,1599,0,0,0,0,228,161,0,0,0,0,0,0,0,0,0,0,0,0,0
f451d509abd5e1185a536b2173a970fe,0,0,0,0,0,0,0,608,36,243,0,0,0,0,3177,0,0,0,0,0,0,634,0,78,0,0,0,0,140,0,0,0,21,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0
a4db6ab204856aa90eda70a48a029297,145,0,0,190,44,0,9,0,0,11,10,226,0,2023,0,16,215,0,0,469,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,11,6,40,9,0,0,52,0,17,0,120,0,0,0,0,0,0,12,742,19,0,8,0,31,0,0,0,0,0,0,0,0,0,193,0,51,0,0,408,209
61b7890313e0e24646ab5299adb1d276,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,106,0,0,0,737,0,0,0,11,0,8,331,0,0,0,148,0,0,0,0,0,0,0,0,3106,0,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
0d64231081e359a9b84ee228b73489b1,0,0,0,0,0,0,0,0,0,0,0,0,5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edcf99765b382340bf11891a22ef1777,0,134,0,319,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,128,2842,0,0,0,0,7,0,108,0,0,0,0,47,0,0,0,0,0,0,0,1531,0,0,0,0,0
fe7c4f5f22547e2e5fdc0646b729d233,0,497,22,0,0,544,316,459,170,0,0,0,86,0,0,0,0,12,0,0,0,829,0,0,0,0,0,0,90,27,39,101,0,0,0,0,0,0,0,0,987,449,0,0,0,113,23,0,0,0,0,101,0,0,0,0,66,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0
4467d13ce3a6c5a472210f4933f36b16,0,142,1172,0,0,0,0,1623,227,52,0,0,24,0,0,0,0,0,7,0,0,1449,0,0,0,0,15,0,246,0,0,67,0,90,0,0,0,0,0,0,0,44,0,0,0,40,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
96ec5f5734782a17a541811f1baccfe0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,3706
43f8418268a1eb3c20f485aaaf1b5a7a,0,0,0,47,0,0,0,0,0,0,519,0,0,0,0,0,37,0,0,4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117310c2846f9cd277824622b7ca559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,4332,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,31,54,0,0,0,0,0,0,0,0
26ebcb762c366cb3d22d4430cca41c02,741,0,0,457,0,0,0,0,0,0,0,159,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,628,0,0,0,0,0,0,0,0,331,0,62,0,0
b8ec36c46a43d26baf86eaffff35f9a0,0,105,76,0,0,0,54,190,160,184,0,0,0,0,0,0,0,26,0,0,0,143,865,0,0,0,56,0,0,0,0,32,55,0,274,0,0,0,0,0,751,139,0,4,0,1236,28,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,679,0,0,0,0
d78b128d8137de1ba87e391574071187,78,0,0,0,338,0,0,0,0,0,0,368,0,15,0,0,315,0,0,0,333,0,21,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,459,418,19,0,0,167,0,12,0,0,25,0,0,216,70,0,0,90,75,0,0,0,1795,73,0,0,0,0,0,0
88d66e8606c883deeacc26f9d7c3c8db,567,0,0,146,278,0,0,0,0,31,0,1067,10,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,296,27,330,0,0,0,0,197,26,183,8,286,42,93,0,0,50,440,68,0,42,30,0,0,192,137,0,0,0,28,23,0,0,0,74,0,0,0,12
4a8b31ec62673d67371acd76b372dcae,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261c40b39b52d023f82cb2412d6bee0a,71,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,27,0,0,1458,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,12,0,0,0,0,0,674,0,6,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,83,0,0,0,4,0,574,0,0
f9c50cf6b7dc8a0c68eedbc1eab9a020,0,59,13,0,0,0,0,1234,107,214,43,0,23,0,0,0,0,0,694,0,0,200,1008,0,0,0,0,0,0,0,0,44,448,17,449,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
4d76f665ab6585519b8fb2ba1e87fddd,0,0,576,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0
2d38ab26dec50423f2d58bc8111b6689,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,49,0,0,0,0,0,0,267,0,0,0,0,0,0,0,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,96
2ee38d00e1a4f2a944c1f9e506a84f37,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f66111cb0705910a605a53225d825f86,0,0,94,0,0,0,1773,63,0,0,0,0,347,0,0,0,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,86,0,0,0,0,0,0,0,0,0,0
0c71d658c8894fd6bc45a4149354ef0d,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ecda54073f48609ce06606bde546818,0,0,0,0,0,36,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,98,0,3929,0,175,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
52991c17ccde8ed9ab3fccceb5b8fed9,0,688,131,0,0,36,92,0,215,202,0,0,0,0,0,0,0,0,0,0,787,150,0,0,0,0,0,0,240,0,32,0,0,0,0,0,0,0,0,0,0,111,0,0,0,507,0,0,0,0,0,344,0,0,0,0,87,0,0,0,0,0,0,0,530,150,0,0,0,0,0,0,0,0,0,0
95ea85bc3ba627f2dfe4bde4430ce361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978
bf299a5f2c2bd0c59e9f421fd5057eee,0,0,0,0,0,0,0,0,62,0,0,0,0,3,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,98,0,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a5764cdce3873e89308beb26777b365,0,16,0,169,134,0,0,0,0,32,0,339,0,862,0,40,262,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,16,66,337,28,0,0,6,438,131,0,40,70,0,0,0,0,0,119,46,0,92,25,0,0,89,134,87,0,0,31,29,41,228,14,64,0,0,80,49
9b59f22e5bed876d73c9cfd84f3acf85,0,0,51,0,0,0,0,117,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,3819,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bad19f85292659216e1c3abb04e35,0,0,0,0,0,0,0,0,0,0,0,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
573e0ecfc549a66e2cbe48229627f7ad,0,0,0,0,0,0,0,0,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ab294d7f4466761ff8f47b344a2972f,0,0,0,37,100,0,0,0,0,0,0,1151,0,0,0,206,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,410,13,0,0,178,0,0,0,0,0,0,0,11,105,0,0,0,0,0,0,0,0,138,0,0,0,0,22,0,706,22,299
04b684c31e4c9c5809d4e73f03527e38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,0,0,0,0,0,992,0,0,0,16,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0
782e16bf90d42d39f882e4937841e9c8,124,0,0,0,258,24,0,0,0,14,0,201,0,0,0,624,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,61,0,330,112,220,0,0,216,12,0,155,0,0,0,0,14,0,29,12,0,0,7,0,0,0,0,721,423,40,0,0,13,133,0,0,0,169,0,0,0,0
3d57fdbe1c18f796cb93a590dcb87319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643,146,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
154455f46e2d6c57d322bd9a05b05ed0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cb87c7c2890379b5eca0b35cf4b06a7,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
ebdcdc7daf5d3074d9bacbfe743746e2,0,34,0,183,0,0,0,0,0,200,0,1956,0,133,0,354,0,0,32,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,59,0,0,0,0,0,0,254,0,0,82,0,0,0,0,0,0,53,0,0,0,0,0,66,0,125,15,0,0,0,0,0,0,0,0,93,28,0
3b48611ce8d517b8bfee4e4cbf378650,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3169
2f7435266aca6f21a0969182863e9080,0,0,69,0,0,0,0,56,0,0,0,0,0,0,164,0,0,0,0,0,0,1430,0,0,0,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
4bc21fa02d37550ac7d117a96d880e49,0,0,0,0,0,0,0,0,0,31,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,544,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,31,0,0,0,46,14,0,0,0,504,0,0,0,0
649625121f57d90bef07d912853e60d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1046,1406,0,0,0,0,0,0,0,0,0,0,0,0,0
db85b8dcbdf45469fd73982473478c74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,1351,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,346,0,1469,0,0,0,0,0,0
9930f1e0e6acafcb3e001d9ac75af33b,0,13,573,0,0,0,0,1224,23,6,0,0,484,0,0,0,0,0,0,0,6,122,0,0,0,0,0,0,0,0,0,15,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,234,518,0,0,0,0,0,0,0,0,0,0
e020e262d1bb38faa73b2c3c2dad07ef,0,0,0,320,0,0,0,0,0,0,0,1420,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,191,0,0,24,0,0,364,0,139,0,0,0,0,33,0,0,0,0,0,329,0,0,0,0,106,0,0,0,0,34,0,76,0,0
73ad938bbd468efa11449e0b23639cdd,0,2241,0,0,0,0,0,0,662,101,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
090587ebf201afaef8b9b00d52a74761,17,0,0,0,848,0,0,0,0,0,0,0,0,135,0,0,75,0,0,0,399,56,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,13,0,32,0,0,1347,200,0,67,42,0,0,0,0,0,0,0,0,0,0,0,0
033e65b472450c5abed6afcf3df69625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fc40e9ba740202b118cd198bbc6b546,0,0,0,0,0,0,0,0,2566,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91f2095f376f1233da6a9b5f9416468d,0,43,0,0,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,427,217,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbfd12ba0a712af33264654078c94c77,0,144,0,0,0,0,0,86,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,118,0,0,0,0,0,0,0,0,1951,0,0,42,0,0,0,0,0,0,0,158,144,0,0,0,179,0,0,0,0,0,0,0,0,79,0,0,0,0,0,20,0,0,0,0
412b13de58696bf0c8c59ddbaae59f2a,28,0,0,89,0,0,0,0,0,129,0,301,0,0,0,332,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,23,0,48,0,0,0,0,0,292,0,90,0,42,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,116,0,0,56,0,0,0,681
c6793af10983e15162bcf2ab2dee671d,0,141,26,0,0,23,1282,0,21,154,0,0,805,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,9,160,0,0,0,19,0,0,0,0,0,56,0,0,0,0,42,0,0,0,0,0,251,19,0,0,0,23,0,0,0,0,0,0,0,48,25,0,0,0,0,0,0,0,0,0,0
e8b1922518029c50c69add839142db03,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,2563,0,0,32,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,107,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930aa00508e27618a34e4114d35cce9d,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,0,0,0,0
bf5fef8a22fd3145ecb89b10b96a1b8a,0,0,0,0,252,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1797,120,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0
8b91247dadb33065467713eb0c5375dd,0,26,0,173,0,0,0,0,0,25,0,517,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1191,67,0,8,114,0,0,0,0,0,0,0,0,0,14,0,0,437,10,0,0,0,73,0,15,0,0,23,0,0,0,238
